Word, Document Name, Frequency, tf_idf
he, gus-the-theater-cat, 21, 4.007269189047141
mice, gus-the-theater-cat, 1, 1.925999418556223
pub, gus-the-theater-cat, 1, 3.9068905956085187
stage, gus-the-theater-cat, 1, 3.0
bell, gus-the-theater-cat, 1, 3.0
theatre's, gus-the-theater-cat, 1, 3.9068905956085187
shake, gus-the-theater-cat, 1, 3.0
place, gus-the-theater-cat, 1, 2.5025003405291835
gave, gus-the-theater-cat, 1, 1.925999418556223
coat's, gus-the-theater-cat, 1, 3.9068905956085187
anecdotes, gus-the-theater-cat, 1, 3.9068905956085187
pursued, gus-the-theater-cat, 1, 3.0
usually, gus-the-theater-cat, 1, 3.9068905956085187
speeches, gus-the-theater-cat, 1, 3.9068905956085187
give, gus-the-theater-cat, 1, 2.5025003405291835
that's, gus-the-theater-cat, 1, 1.4594316186372973
made, gus-the-theater-cat, 1, 2.1699250014423126
every, gus-the-theater-cat, 1, 1.4594316186372973
child, gus-the-theater-cat, 1, 3.9068905956085187
smartest, gus-the-theater-cat, 1, 3.0
if, gus-the-theater-cat, 2, 1.2830920581750476
fail, gus-the-theater-cat, 1, 3.0
house, gus-the-theater-cat, 1, 1.925999418556223
modern, gus-the-theater-cat, 1, 3.9068905956085187
suggested, gus-the-theater-cat, 1, 3.9068905956085187
in, gus-the-theater-cat, 8, 1.6861367697345646
hoop, gus-the-theater-cat, 1, 3.9068905956085187
character, gus-the-theater-cat, 1, 3.0
is, gus-the-theater-cat, 2, 0.49382948094103396
it, gus-the-theater-cat, 2, 0.7666572791030113
scratches, gus-the-theater-cat, 1, 3.9068905956085187
voice, gus-the-theater-cat, 1, 2.5025003405291835
told, gus-the-theater-cat, 1, 3.9068905956085187
equal, gus-the-theater-cat, 1, 3.0
very, gus-the-theater-cat, 2, 2.0
fiend, gus-the-theater-cat, 3, 6.509775004326938
else, gus-the-theater-cat, 1, 2.1699250014423126
when, gus-the-theater-cat, 5, 1.8128503969235408
rung, gus-the-theater-cat, 1, 3.9068905956085187
loves, gus-the-theater-cat, 2, 6.0
gus, gus-the-theater-cat, 2, 6.0
i'd, gus-the-theater-cat, 2, 6.0
out, gus-the-theater-cat, 1, 0.9510903995190536
gallery, gus-the-theater-cat, 1, 3.9068905956085187
seventy, gus-the-theater-cat, 1, 3.9068905956085187
knew, gus-the-theater-cat, 3, 6.509775004326938
whittington's, gus-the-theater-cat, 1, 3.9068905956085187
get, gus-the-theater-cat, 2, 3.1699250014423126
whenever, gus-the-theater-cat, 1, 3.9068905956085187
relate, gus-the-theater-cat, 1, 3.9068905956085187
their, gus-the-theater-cat, 1, 0.5525410230287789
halls, gus-the-theater-cat, 1, 3.9068905956085187
firefrorefiddle, gus-the-theater-cat, 3, 7.507501021587551
cats, gus-the-theater-cat, 1, 0.6214883767462701
chat, gus-the-theater-cat, 1, 3.9068905956085187
lead, gus-the-theater-cat, 1, 3.9068905956085187
bedside, gus-the-theater-cat, 1, 3.9068905956085187
curfew, gus-the-theater-cat, 1, 3.9068905956085187
again, gus-the-theater-cat, 1, 1.7369655941662063
reigned, gus-the-theater-cat, 1, 3.9068905956085187
have, gus-the-theater-cat, 3, 1.9888950381672883
possible, gus-the-theater-cat, 1, 3.9068905956085187
nell, gus-the-theater-cat, 1, 3.9068905956085187
flat, gus-the-theater-cat, 1, 1.7369655941662063
before, gus-the-theater-cat, 1, 2.1699250014423126
most, gus-the-theater-cat, 1, 1.7369655941662063
suffers, gus-the-theater-cat, 1, 3.9068905956085187
him, gus-the-theater-cat, 3, 1.6576230690863367
his, gus-the-theater-cat, 11, 2.7497607830918236
bring, gus-the-theater-cat, 1, 3.9068905956085187
rescue, gus-the-theater-cat, 1, 3.9068905956085187
friends, gus-the-theater-cat, 1, 3.9068905956085187
theatre, gus-the-theater-cat, 1, 3.9068905956085187
took, gus-the-theater-cat, 1, 2.5025003405291835
regular, gus-the-theater-cat, 1, 2.5025003405291835
rehearsal, gus-the-theater-cat, 1, 3.9068905956085187
tree, gus-the-theater-cat, 1, 3.9068905956085187
than, gus-the-theater-cat, 1, 2.1699250014423126
all, gus-the-theater-cat, 1, 0.4066252594626439
that, gus-the-theater-cat, 6, 1.9954520345212257
still, gus-the-theater-cat, 1, 2.5025003405291835
from, gus-the-theater-cat, 3, 1.7048512787235777
really, gus-the-theater-cat, 1, 1.925999418556223
drawn, gus-the-theater-cat, 1, 3.9068905956085187
my, gus-the-theater-cat, 3, 3.0
door, gus-the-theater-cat, 1, 1.7369655941662063
dick, gus-the-theater-cat, 1, 3.9068905956085187
certainly, gus-the-theater-cat, 1, 3.9068905956085187
tell, gus-the-theater-cat, 4, 5.414547818458802
toothful, gus-the-theater-cat, 1, 3.9068905956085187
though, gus-the-theater-cat, 1, 3.9068905956085187
likes, gus-the-theater-cat, 1, 1.925999418556223
used, gus-the-theater-cat, 1, 3.9068905956085187
no, gus-the-theater-cat, 1, 0.6629650127224295
thinks, gus-the-theater-cat, 1, 3.0
rake, gus-the-theater-cat, 1, 3.9068905956085187
smart, gus-the-theater-cat, 1, 3.0
he'll, gus-the-theater-cat, 1, 1.7369655941662063
gin, gus-the-theater-cat, 1, 3.9068905956085187
kittens, gus-the-theater-cat, 1, 3.0
nothing, gus-the-theater-cat, 1, 1.2630344058337937
can, gus-the-theater-cat, 1, 0.765534746362977
will, gus-the-theater-cat, 3, 2.296604239088931
calls, gus-the-theater-cat, 1, 3.9068905956085187
cat, gus-the-theater-cat, 6, 1.931568569324174
and, gus-the-theater-cat, 13, 1.025921743914879
of, gus-the-theater-cat, 12, 1.8807060442494363
whether, gus-the-theater-cat, 1, 3.9068905956085187
troupe, gus-the-theater-cat, 1, 3.9068905956085187
on, gus-the-theater-cat, 6, 2.2568909153114936
or, gus-the-theater-cat, 1, 0.3325753390868709
hour, gus-the-theater-cat, 1, 3.9068905956085187
telegraph, gus-the-theater-cat, 1, 3.9068905956085187
sat, gus-the-theater-cat, 1, 3.9068905956085187
says, gus-the-theater-cat, 3, 6.509775004326938
extemporize, gus-the-theater-cat, 1, 3.9068905956085187
say, gus-the-theater-cat, 1, 0.7104933828050151
hear, gus-the-theater-cat, 1, 1.925999418556223
better, gus-the-theater-cat, 1, 3.0
part, gus-the-theater-cat, 2, 6.0
claws, gus-the-theater-cat, 1, 3.9068905956085187
actor, gus-the-theater-cat, 1, 3.9068905956085187
quite, gus-the-theater-cat, 2, 6.0
lynne, gus-the-theater-cat, 1, 3.9068905956085187
drain, gus-the-theater-cat, 1, 3.9068905956085187
blood, gus-the-theater-cat, 1, 3.9068905956085187
east, gus-the-theater-cat, 1, 3.9068905956085187
