Word, Document Name, Frequency, tf_idf
he'll, bustopher-jones-the-cat-about-town, 1, 1.7369655941662063
can, bustopher-jones-the-cat-about-town, 1, 0.765534746362977
cat, bustopher-jones-the-cat-about-town, 3, 0.965784284662087
and, bustopher-jones-the-cat-about-town, 10, 0.7891705722422147
of, bustopher-jones-the-cat-about-town, 10, 1.5672550368745304
rhyme, bustopher-jones-the-cat-about-town, 1, 3.9068905956085187
on, bustopher-jones-the-cat-about-town, 2, 0.7522969717704978
or, bustopher-jones-the-cat-about-town, 7, 2.3280273736080965
bowed, bustopher-jones-the-cat-about-town, 1, 3.9068905956085187
similar, bustopher-jones-the-cat-about-town, 1, 3.9068905956085187
any, bustopher-jones-the-cat-about-town, 1, 1.1844245711374273
say, bustopher-jones-the-cat-about-town, 1, 0.7104933828050151
blimp's, bustopher-jones-the-cat-about-town, 1, 3.9068905956085187
twenty, bustopher-jones-the-cat-about-town, 1, 3.9068905956085187
game, bustopher-jones-the-cat-about-town, 1, 3.9068905956085187
succulent, bustopher-jones-the-cat-about-town, 1, 3.9068905956085187
proud, bustopher-jones-the-cat-about-town, 1, 2.5025003405291835
commonplace, bustopher-jones-the-cat-about-town, 1, 3.9068905956085187
black, bustopher-jones-the-cat-about-town, 1, 1.925999418556223
