Word, Document Name, Frequency, tf_idf
amazing, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
underground, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
into, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 2.1699250014423126
pollicles, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 3, 7.507501021587551
a, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 17, 1.919198958900867
surely, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
there, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 2, 1.2429767534925402
eyes, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 2, 3.4739311883324127
same, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.0
one, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 4, 2.8419735312200602
dour, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
i, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 2, 0.7522969717704978
pipers, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
the, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 44, 2.5989013980387674
brigade, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
came, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 3, 4.378294855911892
hind, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
to, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 8, 1.2735887587940316
long, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.5849625007211563
aloof, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.0
wellington, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
did, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.925999418556223
once, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.1844245711374273
but, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 6, 2.299971837309034
advance, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
started, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 3, 7.507501021587551
these, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 2.1699250014423126
braw, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
bold, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
anything, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.4594316186372973
din, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
do, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.1844245711374273
had, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.0
great, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 4, 8.67970000576925
know, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.2630344058337937
people, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 3, 5.777998255668669
area, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.0
never, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.0544477840223763
score, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
wasn't, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.0
last, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 2.1699250014423126
drink, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.0
fearfully, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
up, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 2, 1.813781191217037
implacable, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
tyke, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
notable, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
bark, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 18, 14.336398906467625
bars, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
could, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 2, 3.4739311883324127
stepped, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
what, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 3, 3.553273713412282
balcony, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
with, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 4, 2.0407789292767364
through, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.925999418556223
for, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 4, 1.3758176048694448
exactly, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
time, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.2630344058337937
assembled, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.0
not, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 2, 1.1365675191490519
over, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 4, 6.947862376664825
roof, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 2.5025003405291835
now, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 4, 4.0
intervention, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
he'd, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.925999418556223
passionate, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
occasion, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 3.9068905956085187
yet, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 2.1699250014423126
was, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 2, 0.6879088024347224
chinese, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 2, 6.0
away, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 1.7369655941662063
way, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 1, 2.1699250014423126
some, of-the-awefull-battle-of-the-pekes-and-the-pollicles, 6, 4.262960296830091
