Word, Document Name, Frequency, tf_idf
bright, skimbleshanks-the-railway-cat, 2, 3.1699250014423126
he, skimbleshanks-the-railway-cat, 15, 2.862335135033672
can't, skimbleshanks-the-railway-cat, 2, 5.005000681058367
mice, skimbleshanks-the-railway-cat, 1, 1.925999418556223
creep, skimbleshanks-the-railway-cat, 1, 2.5025003405291835
doesn't, skimbleshanks-the-railway-cat, 1, 2.5025003405291835
green, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
cannot, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
remind, skimbleshanks-the-railway-cat, 1, 3.0
we're, skimbleshanks-the-railway-cat, 1, 3.0
bothered, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
gallowgate, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
crank, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
light, skimbleshanks-the-railway-cat, 1, 3.0
written, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
asleep, skimbleshanks-the-railway-cat, 1, 2.1699250014423126
passengers, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
every, skimbleshanks-the-railway-cat, 2, 2.9188632372745946
if, skimbleshanks-the-railway-cat, 3, 1.9246380872625712
fail, skimbleshanks-the-railway-cat, 1, 3.0
mail's, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
van, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
in, skimbleshanks-the-railway-cat, 6, 1.2646025773009235
occurred, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
aboard, skimbleshanks-the-railway-cat, 1, 3.0
crewe, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
is, skimbleshanks-the-railway-cat, 8, 1.9753179237641358
it, skimbleshanks-the-railway-cat, 2, 0.7666572791030113
newly, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
fresh, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
while, skimbleshanks-the-railway-cat, 2, 3.851998837112446
examines, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
play, skimbleshanks-the-railway-cat, 1, 2.1699250014423126
station, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
very, skimbleshanks-the-railway-cat, 6, 6.0
brown, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
when, skimbleshanks-the-railway-cat, 6, 2.1754204763082488
searching, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
large, skimbleshanks-the-railway-cat, 1, 3.0
behind, skimbleshanks-the-railway-cat, 1, 2.1699250014423126
carlisle, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
help, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
berth, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
porters, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
skimbleshanks, skimbleshanks-the-railway-cat, 3, 7.507501021587551
out, skimbleshanks-the-railway-cat, 1, 0.9510903995190536
low, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
more, skimbleshanks-the-railway-cat, 1, 1.3536369546147005
get, skimbleshanks-the-railway-cat, 2, 3.1699250014423126
pranks, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
perhaps, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
man, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
saunter, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
scotch, skimbleshanks-the-railway-cat, 1, 3.9068905956085187
