Word, Document Name, Frequency, tf_idf
leap, the-rum-tum-tugger, 1, 3.0
cuddle, the-rum-tum-tugger, 1, 3.9068905956085187
fuss, the-rum-tum-tugger, 1, 3.9068905956085187
the, the-rum-tum-tugger, 13, 0.7678572312387267
habit, the-rum-tum-tugger, 1, 3.9068905956085187
doing, the-rum-tum-tugger, 3, 6.509775004326938
knowing, the-rum-tum-tugger, 1, 3.9068905956085187
flat, the-rum-tum-tugger, 2, 3.4739311883324127
bureau, the-rum-tum-tugger, 1, 3.9068905956085187
to, the-rum-tum-tugger, 7, 1.1143901639447775
but, the-rum-tum-tugger, 2, 0.7666572791030113
anything, the-rum-tum-tugger, 3, 4.378294855911892
cream, the-rum-tum-tugger, 1, 3.0
curious, the-rum-tum-tugger, 5, 9.629997092781116
sniffs, the-rum-tum-tugger, 1, 3.9068905956085187
use, the-rum-tum-tugger, 1, 3.0
lie, the-rum-tum-tugger, 1, 3.9068905956085187
rum, the-rum-tum-tugger, 8, 11.675452949098378
do, the-rum-tum-tugger, 3, 3.553273713412282
him, the-rum-tum-tugger, 9, 4.97286920725901
about, the-rum-tum-tugger, 4, 4.461908869679745
tugger, the-rum-tum-tugger, 8, 11.675452949098378
there's, the-rum-tum-tugger, 4, 2.9478623766648244
his, the-rum-tum-tugger, 1, 0.24997825300834758
middle, the-rum-tum-tugger, 1, 3.9068905956085187
need, the-rum-tum-tugger, 1, 1.925999418556223
like, the-rum-tum-tugger, 2, 1.5929332118297361
me, the-rum-tum-tugger, 2, 4.339850002884625
up, the-rum-tum-tugger, 1, 0.9068905956085185
lap, the-rum-tum-tugger, 1, 3.9068905956085187
muddle, the-rum-tum-tugger, 1, 3.9068905956085187
mouse, the-rum-tum-tugger, 2, 5.005000681058367
only, the-rum-tum-tugger, 2, 4.339850002884625
wrong, the-rum-tum-tugger, 1, 2.5025003405291835
door, the-rum-tum-tugger, 1, 1.7369655941662063
isn't, the-rum-tum-tugger, 4, 6.947862376664825
catch, the-rum-tum-tugger, 1, 3.0
likes, the-rum-tum-tugger, 2, 3.851998837112446
sneers, the-rum-tum-tugger, 1, 3.9068905956085187
no, the-rum-tum-tugger, 3, 1.9888950381672883
matter, the-rum-tum-tugger, 1, 3.0
what, the-rum-tum-tugger, 1, 1.1844245711374273
for, the-rum-tum-tugger, 10, 3.439544012173612
he'll, the-rum-tum-tugger, 1, 1.7369655941662063
nothing, the-rum-tum-tugger, 1, 1.2630344058337937
rather, the-rum-tum-tugger, 3, 6.509775004326938
spout, the-rum-tum-tugger, 1, 3.9068905956085187
will, the-rum-tum-tugger, 3, 2.296604239088931
would, the-rum-tum-tugger, 2, 1.6601499971153753
cat, the-rum-tum-tugger, 4, 1.2877123795494494
and, the-rum-tum-tugger, 9, 0.7102535150179932
of, the-rum-tum-tugger, 3, 0.4701765110623591
shout, the-rum-tum-tugger, 1, 3.0
he'd, the-rum-tum-tugger, 3, 5.777998255668669
finds, the-rum-tum-tugger, 1, 3.0
himself, the-rum-tum-tugger, 1, 2.5025003405291835
ears, the-rum-tum-tugger, 1, 2.5025003405291835
on, the-rum-tum-tugger, 5, 1.8807424294262445
home, the-rum-tum-tugger, 1, 2.5025003405291835
yes, the-rum-tum-tugger, 3, 5.210896782498619
he's, the-rum-tum-tugger, 2, 0.9478623766648246
any, the-rum-tum-tugger, 4, 4.737698284549709
chase, the-rum-tum-tugger, 1, 3.9068905956085187
away, the-rum-tum-tugger, 1, 1.7369655941662063
drawer, the-rum-tum-tugger, 1, 3.9068905956085187
he, the-rum-tum-tugger, 19, 3.6256245043759843
can't, the-rum-tum-tugger, 1, 2.5025003405291835
